inv_nr,gebouw,adres,plaats,provincie,functie,materiaal,sectie,jaar_van,jaar_tot,aantal_bladen,lat,lon,precisie,na_link
1827,Rijks-h.b.s,,Warffum,Groningen,onderwijs & wetenschap,bestek,ID,1895,1925,5,53.493761,6.542878,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1827/file/
1828,Post- en telegraafgebouw,,Wildervank,Groningen,post & telegraaf,bestek,ID,1911,1911,1,53.066798,6.860689,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1828/file/
1829,Huis van bewaring,,Winschoten,Groningen,gevangeniswezen,bestek,ID,1929,1930,2,53.140638,7.03499,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1829/file/
1830,Post- en telegraafgebouw,,Winschoten,Groningen,post & telegraaf,bestek,ID,1906,1906,3,53.140638,7.03499,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1830/file/
1831,Rechtbank,,Winschoten,Groningen,rechtspraak,bestek,ID,1896,1896,2,53.140638,7.03499,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1831/file/
1832,Post- en telegraafgebouw,,Winsum,Fryslân,post & telegraaf,bestek,ID,1915,1915,1,53.148922,5.634531,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1832/file/
1833,Post- en telegraafgebouw,,Wolvega,Fryslân,post & telegraaf,bestek,ID,1909,1909,1,52.872257,6.006893,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1833/file/
1834,Telefoongebouw,,Wolvega,Fryslân,post & telegraaf,bestek,ID,1939,1939,1,52.872257,6.006893,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1834/file/
1835,Post- en telegraafgebouw,,Workum,Fryslân,post & telegraaf,bestek,ID,1914,1914,2,52.974762,5.400915,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1835/file/
1837,Kantongerecht,,Zuidbroek,Groningen,rechtspraak,bestek,ID,1883,1883,3,53.170272,6.862371,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1837/file/
1838,Post- en telegraafgebouw,,Zuidhorn,Groningen,post & telegraaf,bestek,ID,1907,1907,1,53.243588,6.405457,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1838/file/
1839,Post- en telegraafgebouw,,Zuidlaren,Drenthe,post & telegraaf,bestek,ID,1907,1907,1,53.087606,6.698078,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1839/file/
2241.1,Latijnse school,,Gouda,Zuid-Holland,onderwijs & wetenschap,tekening,III,1927,1928,1,52.015301,4.706204,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/2241.1/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Schinnen,Limburg,post & telegraaf,tekening,IA/IIA,,,1,50.938813,5.880573,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Simpelveld,Limburg,post & telegraaf,tekening,IA/IIA,,,1,50.828804,5.986645,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Reuver,Limburg,post & telegraaf,tekening,IA/IIA,,,1,51.277687,6.089212,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Nuth,Limburg,post & telegraaf,tekening,IA/IIA,,,1,50.919732,5.875374,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Merselo,Limburg,post & telegraaf,tekening,IA/IIA,,,1,51.531609,5.921181,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Maashees,Noord-Brabant,post & telegraaf,tekening,IA/IIA,,,1,51.571461,6.028774,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Grevenbicht,Limburg,post & telegraaf,tekening,IA/IIA,,,1,51.046611,5.775076,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Eis,,post & telegraaf,tekening,IA/IIA,,,1,50.828391,5.941463,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Cadier en Keer,Limburg,post & telegraaf,tekening,IA/IIA,,,1,50.827732,5.768653,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Bunde,Limburg,post & telegraaf,tekening,IA/IIA,,,1,50.901626,5.735431,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Maaren (NB),Noord-Brabant,post & telegraaf,tekening,IA/IIA,,,1,51.800452,5.010857,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Melvoirt,,post & telegraaf,tekening,IA/IIA,,,1,51.644234,5.20637,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Nuenen,Noord-Brabant,post & telegraaf,tekening,IA/IIA,,,1,51.478602,5.549464,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Hulsberg,Limburg,post & telegraaf,tekening,IA/IIA,,,1,50.892065,5.856487,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Udenhout,Noord-Brabant,post & telegraaf,tekening,IA/IIA,,,1,51.618399,5.136583,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Son (bij Eindhoven),Noord-Brabant,post & telegraaf,tekening,IA/IIA,,,1,51.516376,5.482465,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Nuland,Noord-Brabant,post & telegraaf,tekening,IA/IIA,,,1,51.737604,5.431371,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Nistelrode,Noord-Brabant,post & telegraaf,tekening,IA/IIA,,,1,51.701224,5.561133,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Middelbeers,Noord-Brabant,post & telegraaf,tekening,IA/IIA,,,1,51.467212,5.254548,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Mierlo,Noord-Brabant,post & telegraaf,tekening,IA/IIA,,,1,51.431275,5.58756,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Lieshout,Noord-Brabant,post & telegraaf,tekening,IA/IIA,,,1,51.517006,5.589384,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Lith,Noord-Brabant,post & telegraaf,tekening,IA/IIA,,,1,51.797762,5.423327,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Maren,Noord-Brabant,post & telegraaf,tekening,IA/IIA,,,1,51.777623,5.390785,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Megen,Noord-Brabant,post & telegraaf,tekening,IA/IIA,,,1,51.817297,5.563707,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Sint-Michielsgestel,Noord-Brabant,post & telegraaf,tekening,IA/IIA,,,1,51.657068,5.378122,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Lierop,Noord-Brabant,post & telegraaf,tekening,IA/IIA,,,1,51.422832,5.666998,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Lage Mierde,Noord-Brabant,post & telegraaf,tekening,IA/IIA,,,1,51.414268,5.150832,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Kelpen,Limburg,post & telegraaf,tekening,IA/IIA,,,2,51.223314,5.830353,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Born,Limburg,post & telegraaf,tekening,IA/IIA,,,1,51.038782,5.817372,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Beek,Limburg,post & telegraaf,tekening,IA/IIA,,,1,50.930864,5.809132,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Belfeld,Limburg,post & telegraaf,tekening,IA/IIA,,,1,51.305848,6.124696,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Amstenrade (Oirsbeek),Limburg,post & telegraaf,tekening,IA/IIA,,,1,50.942092,5.926471,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Schaesberg,,post & telegraaf,tekening,IA/IIA,,,1,50.862594,5.843431,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Esch,Noord-Brabant,post & telegraaf,tekening,IA/IIA,,,1,51.615513,5.293914,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Esbeek,Noord-Brabant,post & telegraaf,tekening,IA/IIA,,,1,51.450984,5.129461,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Ell,Limburg,post & telegraaf,tekening,IA/IIA,,,2,51.213007,5.788675,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Dungen,Noord-Brabant,post & telegraaf,tekening,IA/IIA,,,1,51.669444,5.375453,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Berlicum,Noord-Brabant,post & telegraaf,tekening,IA/IIA,,,1,51.678484,5.411669,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Berghem,Noord-Brabant,post & telegraaf,tekening,IA/IIA,,,1,51.768387,5.574973,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Bakel (NB),Noord-Brabant,post & telegraaf,tekening,IA/IIA,,,1,51.540748,5.754291,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Aarle-Rixtel,Noord-Brabant,post & telegraaf,tekening,IA/IIA,,,1,51.513853,5.649409,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Well,Gelderland,post & telegraaf,tekening,IA/IIA,,,1,51.755744,5.195919,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Vierlingsbeek,Noord-Brabant,post & telegraaf,tekening,IA/IIA,,,1,51.592777,5.993264,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Velden,Limburg,post & telegraaf,tekening,IA/IIA,,,1,51.420001,6.182456,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Thorn,Limburg,post & telegraaf,tekening,IA/IIA,,,1,51.162804,5.849035,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Vaals,Limburg,post & telegraaf,tekening,IA/IIA,,,1,50.774335,5.975847,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Tegelen,Limburg,post & telegraaf,tekening,IA/IIA,,,1,51.336688,6.150671,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Susteren,Limburg,post & telegraaf,tekening,IA/IIA,,,1,51.085042,5.908201,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Stein-Urmond,Limburg,post & telegraaf,tekening,IA/IIA,,,1,51.000919,5.77473,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Aalsmeer,Noord-Holland,post & telegraaf,tekening,IA/IIA,,,1,52.257697,4.755023,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Aalten,Gelderland,post & telegraaf,tekening,IA/IIA,,,1,51.921742,6.560588,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Abbenes,Noord-Holland,post & telegraaf,tekening,IA/IIA,,,1,52.229144,4.597013,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Abcoude,Utrecht,post & telegraaf,tekening,IA/IIA,,,1,52.271405,4.972595,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Acht,,post & telegraaf,tekening,IA/IIA,,,1,52.858463,6.304849,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Achttienhoven (Westbroek),Utrecht,post & telegraaf,tekening,IA/IIA,,,1,52.154436,5.130707,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Alblasserdam,Zuid-Holland,post & telegraaf,tekening,IA/IIA,,,1,51.864654,4.665729,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Almen,Gelderland,post & telegraaf,tekening,IA/IIA,,,1,52.162469,6.290128,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Andijk,Noord-Holland,post & telegraaf,tekening,IA/IIA,,,1,52.751861,5.212451,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Anjum,,post & telegraaf,tekening,IA/IIA,,,1,53.231705,5.616312,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Anna Paulowna,Noord-Holland,post & telegraaf,tekening,IA/IIA,,,1,52.860344,4.836187,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Arum,Fryslân,post & telegraaf,tekening,IA/IIA,,,1,53.128454,5.487515,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Assendelft,Noord-Holland,post & telegraaf,tekening,IA/IIA,,,1,52.465023,4.729855,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Stroobos-Augustinusga,Fryslân,post & telegraaf,tekening,IA/IIA,,,1,53.232435,6.203867,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Austerlitz (Zeist),Utrecht,post & telegraaf,tekening,IA/IIA,,,1,52.083791,5.312414,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Baak,Gelderland,post & telegraaf,tekening,IA/IIA,,,1,52.071678,6.237969,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Barchem (Laren),Gelderland,post & telegraaf,tekening,IA/IIA,,,1,52.122876,6.441855,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Barendrecht,Zuid-Holland,post & telegraaf,tekening,IA/IIA,,,1,51.851066,4.525438,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Barsingerhorn,Noord-Holland,post & telegraaf,tekening,IA/IIA,,,1,52.789558,4.851916,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Bathmen,Overijssel,post & telegraaf,tekening,IA/IIA,,,1,52.248466,6.321636,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Beek (Groesbeek),Limburg,post & telegraaf,tekening,IA/IIA,,,1,50.930864,5.809132,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Beek (Didam),Limburg,post & telegraaf,tekening,IA/IIA,,,1,50.930864,5.809132,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Beetgumermolen,,post & telegraaf,tekening,IA/IIA,,,1,53.238215,5.715776,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Beltrum,Gelderland,post & telegraaf,tekening,IA/IIA,,,1,52.062045,6.560959,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Bemmel,Gelderland,post & telegraaf,tekening,IA/IIA,,,1,51.89842,5.89898,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Beneden-Leeuwen,Gelderland,post & telegraaf,tekening,IA/IIA,,,1,51.87325,5.51653,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Benningbroek,Noord-Holland,post & telegraaf,tekening,IA/IIA,,,1,52.70469,5.035365,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Bergambacht,Zuid-Holland,post & telegraaf,tekening,IA/IIA,,,1,51.938038,4.779864,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Bergharen,Gelderland,post & telegraaf,tekening,IA/IIA,,,1,51.852469,5.656502,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Bergschehoek,,post & telegraaf,tekening,IA/IIA,,,1,51.982167,4.511203,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Bergum,,post & telegraaf,tekening,IA/IIA,,,1,53.199889,5.996183,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Berkenwoude,Zuid-Holland,post & telegraaf,tekening,IA/IIA,,,1,51.952926,4.699473,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Berkhout,Noord-Holland,post & telegraaf,tekening,IA/IIA,,,1,52.646626,4.996993,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Beuningen-Weurt,Gelderland,post & telegraaf,tekening,IA/IIA,,,1,51.857154,5.806122,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
1589,Automatische telefooncentrales - Ontwerptekeningen,,Beusichem,Gelderland,post & telegraaf,tekening,IA/IIA,,,1,51.948419,5.276992,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1589/file/
